class_desc,class,zipcode,res,comm,units,landarea,grossarea,yearbuilt,price
15 CONDOS - 2-10 UNIT RESIDENTIAL,15,11206,,,,,,1930,1435000
13 CONDOS - ELEVATOR APARTMENTS,13,11211,1,0,1,0,0,2017,1435000
15 CONDOS - 2-10 UNIT RESIDENTIAL,15,11211,1,0,1,0,0,2016,1435733
03 THREE FAMILY DWELLINGS,3,11225,3,0,3,2120,3420,2013,1436340
15 CONDOS - 2-10 UNIT RESIDENTIAL,15,11216,1,0,1,0,0,1931,1437500
03 THREE FAMILY DWELLINGS,3,11219,3,0,3,2400,2120,1920,1438000
13 CONDOS - ELEVATOR APARTMENTS,13,11201,1,0,1,0,0,2007,1438000
02 TWO FAMILY DWELLINGS,2,11228,2,0,2,2000,2000,1930,1438000
03 THREE FAMILY DWELLINGS,3,11221,3,0,3,1800,3024,1899,1440000
01 ONE FAMILY DWELLINGS,1,11204,1,0,1,2487,1870,1920,1440000
07 RENTALS - WALKUP APARTMENTS,7,11204,4,0,4,2000,3320,1931,1440000
13 CONDOS - ELEVATOR APARTMENTS,13,11201,1,0,1,0,0,2014,1440000
01 ONE FAMILY DWELLINGS,1,11210,1,0,1,3000,1926,1910,1440000
15 CONDOS - 2-10 UNIT RESIDENTIAL,15,11215,1,0,1,0,0,,1440000
13 CONDOS - ELEVATOR APARTMENTS,13,11211,1,0,1,0,0,2017,1441500
01 ONE FAMILY DWELLINGS,1,11209,1,0,1,3000,2376,1925,1445000
03 THREE FAMILY DWELLINGS,3,11233,3,0,3,1650,1980,1899,1445000
03 THREE FAMILY DWELLINGS,3,11221,3,0,3,1875,2814,1901,1445000
01 ONE FAMILY DWELLINGS,1,11235,1,0,1,2904,2464,1930,1445000
05 TAX CLASS 1 VACANT LAND,5,11235,0,0,0,1748,0,,1445000
13 CONDOS - ELEVATOR APARTMENTS,13,11249,1,0,1,0,0,2007,1446000
02 TWO FAMILY DWELLINGS,2,11213,2,0,2,3194,4368,1925,1447000
15 CONDOS - 2-10 UNIT RESIDENTIAL,15,11211,1,0,1,0,0,2019,1447500
03 THREE FAMILY DWELLINGS,3,11205,3,0,3,1014,2499,1958,1448193
07 RENTALS - WALKUP APARTMENTS,7,11214,6,0,6,2432,5082,1926,1450000
22 STORE BUILDINGS,22,11214,1,2,3,1307,2268,1930,1450000
02 TWO FAMILY DWELLINGS,2,11228,2,0,2,2500,2200,1925,1450000
01 ONE FAMILY DWELLINGS,1,11238,1,0,1,2100,2940,1899,1450000
02 TWO FAMILY DWELLINGS,2,11238,2,0,2,2042,4016,1899,1450000
03 THREE FAMILY DWELLINGS,3,11206,3,0,3,1250,2768,1901,1450000
03 THREE FAMILY DWELLINGS,3,11221,3,0,3,1080,3760,1931,1450000
03 THREE FAMILY DWELLINGS,3,11216,3,0,3,2000,3200,1899,1450000
02 TWO FAMILY DWELLINGS,2,11214,2,0,2,2800,2718,1920,1450000
07 RENTALS - WALKUP APARTMENTS,7,11204,4,0,4,2500,3000,1924,1450000
02 TWO FAMILY DWELLINGS,2,11204,2,0,2,2204,2761,1960,1450000
02 TWO FAMILY DWELLINGS,2,11204,2,0,2,2492,2752,1930,1450000
07 RENTALS - WALKUP APARTMENTS,7,11219,4,0,4,2567,3234,1924,1450000
22 STORE BUILDINGS,22,11204,1,1,2,1600,2260,1931,1450000
29 COMMERCIAL GARAGES,29,11218,0,1,1,2633,2630,1931,1450000
10 COOPS - ELEVATOR APARTMENTS,10,11201,,,,,,1934,1450000
38 ASYLUMS AND HOMES,38,11220,0,1,1,18000,63000,1994,1450000
03 THREE FAMILY DWELLINGS,3,11221,3,0,3,1967,2952,1915,1450000
02 TWO FAMILY DWELLINGS,2,11231,2,0,2,2260,3062,2005,1450000
09 COOPS - WALKUP APARTMENTS,9,11231,,,,,,1920,1450000
15 CONDOS - 2-10 UNIT RESIDENTIAL,15,11205,1,0,1,0,0,,1450000
02 TWO FAMILY DWELLINGS,2,11213,2,0,2,2811,2108,1910,1450000
13 CONDOS - ELEVATOR APARTMENTS,13,11201,1,0,1,0,0,1926,1450000
02 TWO FAMILY DWELLINGS,2,11228,2,0,2,2550,2940,1920,1450000
01 ONE FAMILY DWELLINGS,1,11218,1,0,1,5000,2209,1901,1450000
02 TWO FAMILY DWELLINGS,2,11230,2,0,2,5000,2921,1905,1450000
28 COMMERCIAL CONDOS,28,11226,0,1,1,0,0,2016,1450000
01 ONE FAMILY DWELLINGS,1,11210,1,0,1,2000,1256,1925,1450000
03 THREE FAMILY DWELLINGS,3,11225,3,0,3,2120,3264,1915,1450000
01 ONE FAMILY DWELLINGS,1,11222,1,0,1,2000,1380,1920,1450000
13 CONDOS - ELEVATOR APARTMENTS,13,11211,1,0,1,0,0,,1450000
27 FACTORIES,27,11222,0,1,1,3000,4000,1931,1450000
02 TWO FAMILY DWELLINGS,2,11218,2,0,2,3333,1877,1905,1450000
01 ONE FAMILY DWELLINGS,1,11229,1,0,1,2667,3280,1930,1450000
01 ONE FAMILY DWELLINGS,1,11210,1,0,1,6000,1712,1920,1450000
05 TAX CLASS 1 VACANT LAND,5,11210,0,0,0,2000,0,,1450000
03 THREE FAMILY DWELLINGS,3,11205,3,0,3,2017,3600,1910,1450000
01 ONE FAMILY DWELLINGS,1,11223,1,0,1,2129,1414,1930,1450000
02 TWO FAMILY DWELLINGS,2,11218,2,0,2,2000,1849,1925,1450000
02 TWO FAMILY DWELLINGS,2,11218,2,0,2,4200,3085,1925,1450000
02 TWO FAMILY DWELLINGS,2,11230,2,0,2,1627,2460,1930,1450000
03 THREE FAMILY DWELLINGS,3,11218,3,0,3,3750,2858,1930,1450000
03 THREE FAMILY DWELLINGS,3,11230,3,0,3,5720,3228,1895,1450000
09 COOPS - WALKUP APARTMENTS,9,11215,,,,,,1920,1450000
13 CONDOS - ELEVATOR APARTMENTS,13,11215,1,0,1,0,0,2003,1450000
01 ONE FAMILY DWELLINGS,1,11229,1,0,1,2258,1838,1925,1450000
02 TWO FAMILY DWELLINGS,2,11220,2,0,2,1928,2018,1910,1450000
29 COMMERCIAL GARAGES,29,11220,0,1,1,1560,1560,1931,1450000
13 CONDOS - ELEVATOR APARTMENTS,13,11211,1,0,1,0,0,2007,1450000
01 ONE FAMILY DWELLINGS,1,11218,1,0,1,2150,1650,1940,1450000
13 CONDOS - ELEVATOR APARTMENTS,13,11217,1,0,1,0,0,2015,1450844
13 CONDOS - ELEVATOR APARTMENTS,13,11238,1,0,1,0,0,,1451000
09 COOPS - WALKUP APARTMENTS,9,11231,,,,,,1930,1452000
13 CONDOS - ELEVATOR APARTMENTS,13,11211,1,0,1,0,0,2019,1452000
02 TWO FAMILY DWELLINGS,2,11226,2,1,3,2000,3480,1931,1453000
13 CONDOS - ELEVATOR APARTMENTS,13,11217,1,0,1,0,0,2018,1453055
13 CONDOS - ELEVATOR APARTMENTS,13,11223,1,0,1,0,0,2011,1454898
44 CONDO PARKING,44,11223,0,1,1,0,0,2011,1454898
02 TWO FAMILY DWELLINGS,2,11228,2,0,2,2000,3014,1930,1455000
13 CONDOS - ELEVATOR APARTMENTS,13,11231,1,0,1,0,0,2006,1455000
09 COOPS - WALKUP APARTMENTS,9,11201,,,,,,1901,1455000
02 TWO FAMILY DWELLINGS,2,11228,2,0,2,2500,3120,1930,1455000
03 THREE FAMILY DWELLINGS,3,11205,3,0,3,1683,2692,1899,1455124
01 ONE FAMILY DWELLINGS,1,11209,1,0,1,2600,1852,1925,1456000
13 CONDOS - ELEVATOR APARTMENTS,13,11231,1,0,1,0,0,1938,1456000
12 CONDOS - WALKUP APARTMENTS,12,11238,1,0,1,0,0,1930,1459000
47 CONDO NON-BUSINESS STORAGE,47,11238,0,1,1,0,0,1930,1459000
01 ONE FAMILY DWELLINGS,1,11235,1,0,1,3059,1984,1925,1459000
13 CONDOS - ELEVATOR APARTMENTS,13,11201,1,0,1,0,0,1926,1459500
02 TWO FAMILY DWELLINGS,2,11228,2,0,2,2525,3000,1925,1460000
02 TWO FAMILY DWELLINGS,2,11219,2,0,2,2003,2060,1905,1460000
02 TWO FAMILY DWELLINGS,2,11220,2,0,2,1607,2232,1910,1460000
02 TWO FAMILY DWELLINGS,2,11213,2,0,2,2819,2808,1920,1460000
02 TWO FAMILY DWELLINGS,2,11228,2,0,2,2450,1944,1930,1460000
01 ONE FAMILY DWELLINGS,1,11226,1,0,1,6100,3065,1910,1460000
02 TWO FAMILY DWELLINGS,2,11225,2,0,2,2000,2200,1910,1460000
02 TWO FAMILY DWELLINGS,2,11223,2,0,2,2500,2200,1930,1460000
13 CONDOS - ELEVATOR APARTMENTS,13,11222,1,0,1,0,0,2015,1460000
01 ONE FAMILY DWELLINGS,1,11218,1,0,1,4000,2358,1915,1460000
09 COOPS - WALKUP APARTMENTS,9,11215,,,,,,1920,1460000
03 THREE FAMILY DWELLINGS,3,11219,3,0,3,2520,2409,1970,1465000
02 TWO FAMILY DWELLINGS,2,11219,2,0,2,2504,2210,1915,1465000
02 TWO FAMILY DWELLINGS,2,11226,2,0,2,2600,2096,1901,1465000
13 CONDOS - ELEVATOR APARTMENTS,13,11215,1,0,1,0,0,2003,1465000
15 CONDOS - 2-10 UNIT RESIDENTIAL,15,11215,1,0,1,0,0,1920,1465000
02 TWO FAMILY DWELLINGS,2,11218,2,0,2,1953,1824,1965,1465000
03 THREE FAMILY DWELLINGS,3,11214,3,0,3,2030,3264,1935,1466000
02 TWO FAMILY DWELLINGS,2,11221,2,0,2,1645,3000,1899,1467500
03 THREE FAMILY DWELLINGS,3,11228,3,0,3,4000,2596,1925,1468000
13 CONDOS - ELEVATOR APARTMENTS,13,11201,1,0,1,0,0,1800,1468000
21 OFFICE BUILDINGS,21,11206,0,5,5,15000,37313,1931,1468750
02 TWO FAMILY DWELLINGS,2,11226,2,1,3,2007,3540,1905,1469000
02 TWO FAMILY DWELLINGS,2,11209,2,0,2,1875,1912,1925,1470000
03 THREE FAMILY DWELLINGS,3,11204,3,0,3,2650,3315,1935,1470000
07 RENTALS - WALKUP APARTMENTS,7,11219,6,0,6,2346,5270,1920,1470000
03 THREE FAMILY DWELLINGS,3,11213,3,0,3,1840,3360,1910,1470000
29 COMMERCIAL GARAGES,29,11215,0,1,1,2500,2500,1931,1470000
07 RENTALS - WALKUP APARTMENTS,7,11223,6,0,6,3000,4800,1931,1470000
30 WAREHOUSES,30,11222,0,1,1,7100,3044,1920,1470000
15 CONDOS - 2-10 UNIT RESIDENTIAL,15,11215,1,0,1,0,0,,1470000
13 CONDOS - ELEVATOR APARTMENTS,13,11211,1,0,1,0,0,,1470000
44 CONDO PARKING,44,11211,0,1,1,0,0,,1470000
02 TWO FAMILY DWELLINGS,2,11220,2,0,2,2003,2146,1920,1472000
12 CONDOS - WALKUP APARTMENTS,12,11238,1,0,1,0,0,1930,1472850
01 ONE FAMILY DWELLINGS,1,11226,1,0,1,2924,2056,1930,1474000
13 CONDOS - ELEVATOR APARTMENTS,13,11215,1,0,1,0,0,2008,1474000
15 CONDOS - 2-10 UNIT RESIDENTIAL,15,11211,1,0,1,0,0,2019,1474000
12 CONDOS - WALKUP APARTMENTS,12,11238,1,0,1,0,0,1930,1474273
02 TWO FAMILY DWELLINGS,2,11206,2,0,2,2000,2280,1899,1475000
15 CONDOS - 2-10 UNIT RESIDENTIAL,15,11238,1,0,1,0,0,1899,1475000
02 TWO FAMILY DWELLINGS,2,11219,2,0,2,2003,3120,1905,1475000
09 COOPS - WALKUP APARTMENTS,9,11201,,,,,,1910,1475000
10 COOPS - ELEVATOR APARTMENTS,10,11201,,,,,,1928,1475000
13 CONDOS - ELEVATOR APARTMENTS,13,11201,1,0,1,0,0,1910,1475000
03 THREE FAMILY DWELLINGS,3,11207,3,0,3,2017,2724,1925,1475000
13 CONDOS - ELEVATOR APARTMENTS,13,11201,1,0,1,0,0,,1475000
13 CONDOS - ELEVATOR APARTMENTS,13,11231,1,0,1,0,0,2011,1475000
02 TWO FAMILY DWELLINGS,2,11218,2,1,3,1560,3300,1931,1475000
02 TWO FAMILY DWELLINGS,2,11233,2,0,2,1420,2238,1899,1475000
01 ONE FAMILY DWELLINGS,1,11223,1,0,1,2500,2049,1925,1475000
13 CONDOS - ELEVATOR APARTMENTS,13,11249,1,0,1,0,0,1914,1475000
13 CONDOS - ELEVATOR APARTMENTS,13,11249,1,0,1,0,0,2010,1475000
01 ONE FAMILY DWELLINGS,1,11218,1,0,1,1700,1382,1915,1475000
15 CONDOS - 2-10 UNIT RESIDENTIAL,15,11222,,,,,,2014,1475927
15 CONDOS - 2-10 UNIT RESIDENTIAL,15,11238,1,0,1,0,0,2019,1476463
15 CONDOS - 2-10 UNIT RESIDENTIAL,15,11217,1,0,1,0,0,1910,1476463
09 COOPS - WALKUP APARTMENTS,9,11215,,,,,,1921,1477000
07 RENTALS - WALKUP APARTMENTS,7,11214,6,0,6,2500,5250,1931,1477500
02 TWO FAMILY DWELLINGS,2,11231,2,0,2,2500,1144,1899,1477500
02 TWO FAMILY DWELLINGS,2,11220,2,0,2,1970,3318,1910,1478000
15 CONDOS - 2-10 UNIT RESIDENTIAL,15,11238,1,0,1,0,0,2017,1478250
03 THREE FAMILY DWELLINGS,3,11209,3,0,3,2000,2750,1970,1480000
22 STORE BUILDINGS,22,11204,1,1,2,1930,2787,1931,1480000
01 ONE FAMILY DWELLINGS,1,11204,1,1,2,3000,2640,1930,1480000
02 TWO FAMILY DWELLINGS,2,11220,2,0,2,2429,2680,1925,1480000
02 TWO FAMILY DWELLINGS,2,11232,2,0,2,2003,2416,1899,1480000
10 COOPS - ELEVATOR APARTMENTS,10,11201,,,,,,1937,1480000
02 TWO FAMILY DWELLINGS,2,11221,2,0,2,2500,2750,1931,1480000
02 TWO FAMILY DWELLINGS,2,11216,2,0,2,1837,2637,1910,1480000
13 CONDOS - ELEVATOR APARTMENTS,13,11201,1,0,1,0,0,1800,1480000
03 THREE FAMILY DWELLINGS,3,11210,3,0,3,4400,3549,1925,1480000
02 TWO FAMILY DWELLINGS,2,11225,2,0,2,1740,1960,1901,1480000
04 TAX CLASS 1 CONDOS,4,11231,1,0,1,0,0,1945,1480000
02 TWO FAMILY DWELLINGS,2,11220,2,0,2,2003,3106,1901,1480000
13 CONDOS - ELEVATOR APARTMENTS,13,11211,1,0,1,0,0,2003,1480000
02 TWO FAMILY DWELLINGS,2,11219,2,0,2,2454,2400,1920,1485000
03 THREE FAMILY DWELLINGS,3,11221,3,0,3,1640,3300,1931,1485000
03 THREE FAMILY DWELLINGS,3,11214,3,0,3,2417,2600,1925,1485000
03 THREE FAMILY DWELLINGS,3,11220,3,0,3,2053,2880,1910,1485000
10 COOPS - ELEVATOR APARTMENTS,10,11215,,,,,,1922,1486645
03 THREE FAMILY DWELLINGS,3,11229,3,0,3,3200,1591,1920,1488000
02 TWO FAMILY DWELLINGS,2,11209,2,1,3,1847,3654,1910,1490000
02 TWO FAMILY DWELLINGS,2,11204,2,0,2,2800,2520,1930,1490000
13 CONDOS - ELEVATOR APARTMENTS,13,11201,1,0,1,0,0,,1490000
15 CONDOS - 2-10 UNIT RESIDENTIAL,15,11222,1,0,1,0,0,2017,1490000
01 ONE FAMILY DWELLINGS,1,11230,1,0,1,2800,1440,1930,1490000
07 RENTALS - WALKUP APARTMENTS,7,11237,4,0,4,2467,3120,1931,1490000
01 ONE FAMILY DWELLINGS,1,11218,1,0,1,2000,1456,1899,1491000
13 CONDOS - ELEVATOR APARTMENTS,13,11222,1,0,1,0,0,2015,1492000
44 CONDO PARKING,44,11222,0,1,1,0,0,2015,1492000
03 THREE FAMILY DWELLINGS,3,11225,3,0,3,2008,1648,1899,1493500
22 STORE BUILDINGS,22,11228,3,2,5,3314,5025,1931,1493863
01 ONE FAMILY DWELLINGS,1,11214,1,1,2,2000,3300,1925,1495000
14 RENTALS - 4-10 UNIT,14,11219,5,1,6,3005,9770,2017,1495000
02 TWO FAMILY DWELLINGS,2,11228,2,0,2,2583,2000,1930,1495000
13 CONDOS - ELEVATOR APARTMENTS,13,11217,1,0,1,0,0,,1495000
15 CONDOS - 2-10 UNIT RESIDENTIAL,15,11222,1,0,1,0,0,2007,1495000
02 TWO FAMILY DWELLINGS,2,11218,2,0,2,3000,1744,1905,1495000
12 CONDOS - WALKUP APARTMENTS,12,11238,1,0,1,0,0,2017,1495000
13 CONDOS - ELEVATOR APARTMENTS,13,11211,1,0,1,0,0,2007,1495000
15 CONDOS - 2-10 UNIT RESIDENTIAL,15,11211,1,0,1,0,0,1899,1495000
28 COMMERCIAL CONDOS,28,11231,0,1,1,0,0,1913,1495875
13 CONDOS - ELEVATOR APARTMENTS,13,11217,1,0,1,0,0,2018,1498055
03 THREE FAMILY DWELLINGS,3,11214,3,0,3,4833,2933,1920,1499000
13 CONDOS - ELEVATOR APARTMENTS,13,11238,1,0,1,0,0,,1499000
02 TWO FAMILY DWELLINGS,2,11222,2,0,2,2500,1000,1910,1499000
03 THREE FAMILY DWELLINGS,3,11214,3,0,3,3867,3785,1910,1500000
01 ONE FAMILY DWELLINGS,1,11209,1,1,2,2000,3090,1910,1500000
01 ONE FAMILY DWELLINGS,1,11209,1,0,1,2510,1600,1930,1500000
02 TWO FAMILY DWELLINGS,2,11209,2,0,2,3280,2178,1990,1500000
03 THREE FAMILY DWELLINGS,3,11209,3,0,3,2400,2560,1925,1500000
07 RENTALS - WALKUP APARTMENTS,7,11220,4,0,4,2687,3432,1928,1500000
07 RENTALS - WALKUP APARTMENTS,7,11209,6,0,6,2500,5475,1922,1500000
02 TWO FAMILY DWELLINGS,2,11233,2,0,2,1867,3368,1899,1500000
02 TWO FAMILY DWELLINGS,2,11216,2,0,2,1034,1875,1910,1500000
03 THREE FAMILY DWELLINGS,3,11233,3,0,3,2500,2798,1899,1500000
03 THREE FAMILY DWELLINGS,3,11233,3,0,3,1917,2661,1899,1500000
03 THREE FAMILY DWELLINGS,3,11216,3,0,3,2000,2700,1901,1500000
03 THREE FAMILY DWELLINGS,3,11216,3,0,3,2828,3660,1899,1500000
05 TAX CLASS 1 VACANT LAND,5,11238,0,0,0,2958,0,2019,1500000
13 CONDOS - ELEVATOR APARTMENTS,13,11238,1,0,1,0,0,1930,1500000
02 TWO FAMILY DWELLINGS,2,11204,2,0,2,4000,1980,1930,1500000
02 TWO FAMILY DWELLINGS,2,11204,2,0,2,2400,2760,1930,1500000
02 TWO FAMILY DWELLINGS,2,11204,2,0,2,2450,2680,1920,1500000
02 TWO FAMILY DWELLINGS,2,11214,2,0,2,3000,2556,1935,1500000
03 THREE FAMILY DWELLINGS,3,11228,3,0,3,2750,3106,1965,1500000
03 THREE FAMILY DWELLINGS,3,11214,3,0,3,2500,2600,1925,1500000
03 THREE FAMILY DWELLINGS,3,11214,3,0,3,3267,2776,1955,1500000
07 RENTALS - WALKUP APARTMENTS,7,11219,4,0,4,1800,3160,1920,1500000
21 OFFICE BUILDINGS,21,11219,0,1,1,4000,4261,1931,1500000
02 TWO FAMILY DWELLINGS,2,11219,2,0,2,2003,3720,1980,1500000
02 TWO FAMILY DWELLINGS,2,11218,2,0,2,2504,4650,1920,1500000
02 TWO FAMILY DWELLINGS,2,11219,2,0,2,2329,2344,1925,1500000
02 TWO FAMILY DWELLINGS,2,11219,2,0,2,2329,1856,1925,1500000
03 THREE FAMILY DWELLINGS,3,11220,3,0,3,2003,3588,1920,1500000
03 THREE FAMILY DWELLINGS,3,11219,3,0,3,2003,3720,1975,1500000
03 THREE FAMILY DWELLINGS,3,11219,3,0,3,2504,3600,1920,1500000
04 TAX CLASS 1 CONDOS,4,11219,1,0,1,0,0,2017,1500000
07 RENTALS - WALKUP APARTMENTS,7,11204,4,0,4,2496,3280,1931,1500000
33 EDUCATIONAL FACILITIES,33,11219,0,1,1,2017,5000,1930,1500000
22 STORE BUILDINGS,22,11235,0,2,2,2000,2480,1925,1500000
13 CONDOS - ELEVATOR APARTMENTS,13,11201,1,0,1,0,0,2008,1500000
34 THEATRES,34,11232,0,1,1,14474,14400,1900,1500000
02 TWO FAMILY DWELLINGS,2,11206,2,1,3,2500,3750,1910,1500000
01 ONE FAMILY DWELLINGS,1,11231,1,0,1,1225,2112,1899,1500000
15 CONDOS - 2-10 UNIT RESIDENTIAL,15,11231,1,0,1,0,0,1900,1500000
12 CONDOS - WALKUP APARTMENTS,12,11238,1,0,1,0,0,1930,1500000
12 CONDOS - WALKUP APARTMENTS,12,11238,1,0,1,0,0,2013,1500000
15 CONDOS - 2-10 UNIT RESIDENTIAL,15,11231,1,0,1,0,0,1900,1500000
02 TWO FAMILY DWELLINGS,2,11216,2,0,2,2143,3884,1920,1500000
02 TWO FAMILY DWELLINGS,2,11216,2,0,2,2514,3872,1910,1500000
02 TWO FAMILY DWELLINGS,2,11213,2,0,2,2395,2712,1899,1500000
02 TWO FAMILY DWELLINGS,2,11213,2,0,2,3006,2280,1920,1500000
13 CONDOS - ELEVATOR APARTMENTS,13,11201,1,0,1,0,0,1899,1500000
13 CONDOS - ELEVATOR APARTMENTS,13,11201,1,0,1,0,0,1916,1500000
02 TWO FAMILY DWELLINGS,2,11228,2,0,2,4000,2117,1970,1500000
02 TWO FAMILY DWELLINGS,2,11226,2,1,3,2459,3418,1930,1500000
02 TWO FAMILY DWELLINGS,2,11226,2,1,3,1910,4060,1933,1500000
01 ONE FAMILY DWELLINGS,1,11226,1,0,1,2450,3348,1901,1500000
02 TWO FAMILY DWELLINGS,2,11203,2,0,2,1800,1920,1910,1500000
07 RENTALS - WALKUP APARTMENTS,7,11217,4,0,4,1218,2360,1900,1500000
13 CONDOS - ELEVATOR APARTMENTS,13,11238,1,0,1,0,0,,1500000
02 TWO FAMILY DWELLINGS,2,11215,2,0,2,1750,1530,1899,1500000
03 THREE FAMILY DWELLINGS,3,11204,3,0,3,2500,2800,1925,1500000
03 THREE FAMILY DWELLINGS,3,11223,3,0,3,2550,2940,1930,1500000
02 TWO FAMILY DWELLINGS,2,11222,2,0,2,1900,2090,1905,1500000
07 RENTALS - WALKUP APARTMENTS,7,11218,4,0,4,2083,3280,1931,1500000
01 ONE FAMILY DWELLINGS,1,11234,1,0,1,5100,3400,1955,1500000
02 TWO FAMILY DWELLINGS,2,11205,2,0,2,1600,2340,1997,1500000
01 ONE FAMILY DWELLINGS,1,11218,1,0,1,4000,2386,1905,1500000
01 ONE FAMILY DWELLINGS,1,11230,1,0,1,3000,1737,1920,1500000
01 ONE FAMILY DWELLINGS,1,11223,1,0,1,2400,1200,1945,1500000
02 TWO FAMILY DWELLINGS,2,11229,2,0,2,1610,2200,1950,1500000
04 TAX CLASS 1 CONDOS,4,11215,1,0,1,0,0,1901,1500000
13 CONDOS - ELEVATOR APARTMENTS,13,11215,1,0,1,0,0,2006,1500000
15 CONDOS - 2-10 UNIT RESIDENTIAL,15,11215,1,0,1,0,0,1920,1500000
15 CONDOS - 2-10 UNIT RESIDENTIAL,15,11215,1,0,1,0,0,2007,1500000
02 TWO FAMILY DWELLINGS,2,11231,2,0,2,1933,1672,2005,1500000
03 THREE FAMILY DWELLINGS,3,11235,3,0,3,6000,3971,1910,1500000
22 STORE BUILDINGS,22,11229,1,3,4,2230,3500,1927,1500000
31 COMMERCIAL VACANT LAND,31,11235,0,0,0,2850,0,,1500000
02 TWO FAMILY DWELLINGS,2,11220,2,0,2,2003,2820,1910,1500000
02 TWO FAMILY DWELLINGS,2,11220,2,0,2,2003,3004,1901,1500000
03 THREE FAMILY DWELLINGS,3,11232,3,0,3,2000,2784,1899,1500000
03 THREE FAMILY DWELLINGS,3,11220,3,0,3,2003,2550,1899,1500000
14 RENTALS - 4-10 UNIT,14,11232,6,1,7,2788,8036,1924,1500000
14 RENTALS - 4-10 UNIT,14,11232,6,1,7,1600,4000,1926,1500000
29 COMMERCIAL GARAGES,29,11237,1,1,2,1575,2650,1931,1500000
13 CONDOS - ELEVATOR APARTMENTS,13,11249,1,0,1,0,0,1914,1500000
02 TWO FAMILY DWELLINGS,2,11213,2,0,2,3015,2560,1920,1500500
01 ONE FAMILY DWELLINGS,1,11214,1,1,2,1600,2240,1931,1500800
15 CONDOS - 2-10 UNIT RESIDENTIAL,15,11211,1,0,1,0,0,2018,1501919
10 COOPS - ELEVATOR APARTMENTS,10,11201,,,,,,1921,1502500
03 THREE FAMILY DWELLINGS,3,11220,3,0,3,1620,2400,1915,1503000
13 CONDOS - ELEVATOR APARTMENTS,13,11211,1,0,1,0,0,2019,1503596
44 CONDO PARKING,44,11211,0,1,1,0,0,2019,1503596
44 CONDO PARKING,44,11211,0,1,1,0,0,2019,1503596
01 ONE FAMILY DWELLINGS,1,11230,1,0,1,3386,1408,1920,1503800
15 CONDOS - 2-10 UNIT RESIDENTIAL,15,11219,1,0,1,0,0,2015,1504500
02 TWO FAMILY DWELLINGS,2,11220,2,0,2,1928,3027,1901,1505000
03 THREE FAMILY DWELLINGS,3,11228,3,0,3,1800,3660,1920,1510000
02 TWO FAMILY DWELLINGS,2,11220,2,0,2,2003,1480,1910,1510000
01 ONE FAMILY DWELLINGS,1,11218,1,0,1,2000,2165,1915,1510000
13 CONDOS - ELEVATOR APARTMENTS,13,11217,1,0,1,0,0,2015,1510000
02 TWO FAMILY DWELLINGS,2,11211,2,0,2,2000,1920,1910,1510000
03 THREE FAMILY DWELLINGS,3,11204,3,0,3,3005,2640,1930,1512000
15 CONDOS - 2-10 UNIT RESIDENTIAL,15,11217,1,0,1,0,0,1900,1512804
02 TWO FAMILY DWELLINGS,2,11207,2,0,2,1900,2736,1920,1515000
01 ONE FAMILY DWELLINGS,1,11230,1,0,1,2500,1432,1925,1515000
09 COOPS - WALKUP APARTMENTS,9,11215,,,,,,1905,1515000
15 CONDOS - 2-10 UNIT RESIDENTIAL,15,11238,1,0,1,0,0,2017,1515000
02 TWO FAMILY DWELLINGS,2,11220,2,0,2,1600,2852,1910,1515000
02 TWO FAMILY DWELLINGS,2,11232,2,0,2,2504,3000,1910,1515000
13 CONDOS - ELEVATOR APARTMENTS,13,11249,1,0,1,0,0,1914,1515622
15 CONDOS - 2-10 UNIT RESIDENTIAL,15,11217,1,0,1,0,0,,1517500
02 TWO FAMILY DWELLINGS,2,11221,2,0,2,1883,2541,1920,1520000
03 THREE FAMILY DWELLINGS,3,11207,3,0,3,2000,3360,1925,1520000
13 CONDOS - ELEVATOR APARTMENTS,13,11217,1,0,1,0,0,2015,1520000
03 THREE FAMILY DWELLINGS,3,11211,3,0,3,1627,4349,1899,1520000
10 COOPS - ELEVATOR APARTMENTS,10,11215,,,,,,1920,1522000
15 CONDOS - 2-10 UNIT RESIDENTIAL,15,11238,1,0,1,0,0,2019,1523779
07 RENTALS - WALKUP APARTMENTS,7,11211,6,2,8,2500,4125,1920,1524000
02 TWO FAMILY DWELLINGS,2,11221,2,0,2,1700,2142,1899,1525000
02 TWO FAMILY DWELLINGS,2,11221,2,0,2,2070,2460,1901,1525000
02 TWO FAMILY DWELLINGS,2,11216,2,0,2,2000,3200,1899,1525000
01 ONE FAMILY DWELLINGS,1,11219,1,0,1,2003,2950,1965,1525000
04 TAX CLASS 1 CONDOS,4,11204,1,0,1,0,0,2012,1525000
07 RENTALS - WALKUP APARTMENTS,7,11204,4,0,4,2158,3360,1927,1525000
13 CONDOS - ELEVATOR APARTMENTS,13,11201,1,0,1,0,0,1923,1525000
02 TWO FAMILY DWELLINGS,2,11207,2,0,2,1900,2565,1920,1525000
09 COOPS - WALKUP APARTMENTS,9,11201,,,,,,1901,1525000
12 CONDOS - WALKUP APARTMENTS,12,11201,1,0,1,0,0,2018,1525000
02 TWO FAMILY DWELLINGS,2,11225,2,0,2,3275,2480,1920,1525000
13 CONDOS - ELEVATOR APARTMENTS,13,11201,1,0,1,0,0,1916,1525000
